id,name,url,phone,email,description,logo_url,vendor_page_url,geographic_coverage,founded,company_size,company_type,industry_focus,specializations,social_links,contractor_rating,client_reviews,equipment_requirements,training_provided,payment_frequency,assignment_process,job_volume,onboarding_process,required_technology,equipment_provision,bbb_status,industry_recognition,recruiter_contact,qualifications,pay_range,compensation_structure,created_at,updated_at,categories,pay_max,pay_min,pay_type,rating,services,source,is_published,slug,starter_featured,starter_rank,brand_primary,brand_secondary,latitude,longitude,address,vendor_verified,address_source,address_confidence
cd285517-7cef-4c75-ac80-dbf504f9a669,AFX Research,https://www.afxllc.com/,(877) 848-5337,info@afx.com,,https://www.afxllc.com/wp-content/uploads/2022/01/logo_large_cropped_transparent.png,https://www.afxllc.com/request-information/,National,1995,Medium,Private,"Property Title Research,Legal,Real Estate,Financial,Government Agencies,Environmental Professionals,Insurance Companies,Lenders,Investors",Specializes in nationwide public records research and document retrieval,"[""https://www.linkedin.com/company/afx-research/""]",2.5,,Reliable transportationLaptop computer with internet accessSmartphonePortable scanner (recommended),TRUE,Typically Net 30 to Net 45 days,Assignments dispatched via AFX's online platform,,,Proprietary online platform,Contractor-supplied,NR,Established national provider of property title research and document retrieval.,Inquire via website,Experience in title researchabstractingor paralegal work preferred,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Property Inspection"",""Audit Services"",""Field Services""]",600,30,/assignment,2.5,Field ServicesInspections,,false,afx-research,,,,,35.28152,-120.661447,"999 Monterey St, Suite 380, San Luis Obispo, CA 93401",true,San Luis Obispo (San Luis Obispo County),
ce5fdf45-3a1e-4cfa-a8c2-bd56baf3d6b3,SuYash Consulting,https://www.suyashconsulting.com/,,,"SuYash Consulting is an IT consulting and professional services firm providing technology staffing, systems integration, and enterprise consulting solutions to corporate clients.",,https://www.suyashconsulting.com/careers,Nationwide,2008,51–200,Private,"Information Technology, Consulting","IT Staffing, Systems Integration, Enterprise Consulting","{""linkedin"": ""https://www.linkedin.com/company/suyash-consulting""}",,,Role dependent,Yes,,Client-driven project placement,Moderate,Careers application and screening,Client and internal IT systems,Company or client provided,,,Talent Acquisition via careers portal,,,,2025-12-11 20:47:00.522071+00,2026-01-11 19:32:18.775889+00,"[""IT Consulting, Technology Staffing, Professional Services""]",,,,,,,true,suyash-consulting,,,,,39.178482,-76.801688,"6990 Columbia Gateway Drive, Suite 300, Columbia, MD 21046",true,Howard (PD),
cf4f5c28-1fc4-4cb2-be4f-88952d26cfcd,NEIS / Armstrong Risk Management,https://www.armstrongriskmanagement.com/,(516) 576-0007,info@armsrm.com,"Formerly National Engineering Inspection Services (NEIS), now operating as Armstrong Risk Management. Provides nationwide insurance underwriting inspections, loss control surveys, and risk management services.",https://armsrm.com/wp-content/uploads/2024/04/cropped-ARM-horiz.png,https://www.armstrongriskmanagement.com/careers/,Nationwide,1982,201–500,Private,"Insurance Services, Risk Management","Insurance Inspections, Loss Control, Risk Assessments","{""linkedin"": ""https://www.linkedin.com/company/armstrong-risk-management""}",3,,"Camera, measuring tools, transportation",Yes,Net 15 to Net 30 days,Assignments dispatched through internal inspection systems,High,"Careers application, background screening, training",Web-based inspection reporting platforms,Contractor supplied,,Long-standing insurance inspection provider,Talent Acquisition via careers portal,Insurance inspection or field experience preferred,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Insurance Inspections, Loss Control, Risk Management""]",70,40,/inspection,3,InspectionsInsurance Inspection,,true,neis-armstrong-risk-management,,,,,41.519717,-72.867698,"908 South Meriden Road, Cheshire, CT 06410",true,Cheshire,
cf80107b-36f7-4c44-bd20-24c53dca2d14,Seer Insurance InspectionsInc.,https://seeronsite.com,+44 141 406 9772,info@seeronsite.com,SEER is a remote inspectionmonitoring and management tool. Based on site-widedailyspherical image captureSEER has been conceived to optimise off-site versus on-site resourceminimise the project carbon footprint through reduced air travelincrease the participation of technical expertsprovide a step-change in the photographic evidence of site constructionproviding enhanced records and reducing disputes.,https://seeronsite.com/wp-content/uploads/2019/10/logo.png,https://seeronsite.com/contact,,,,,,,[],,,,,,,,,,,,,,,,,,2026-01-11 19:32:18.775889+00,"[""Field Services""]",,,,,,,true,seer-insurance-inspectionsinc,,,,,38.950051,-94.741595,"13426 W 99th St, Lenexa, KS 66215",true,City of Olathe,
cfcdc447-af17-4c51-8e16-e18c268f638d,Superior Mortgage Services,https://www.sms-fl.com/,813-404-2172,lopez@sms-fl.com,"Superior Mortgage Services provides mortgage field services including inspections, property preservation, REO maintenance, and vendor network coordination for lenders, servicers, and real estate clients.",https://www.sms-fl.com/images/sms-logo-40-trans.png,https://www.sms-fl.com/vendors,Nationwide,1988,51–200,Private,Mortgage Field Services,"Property Inspections, Preservation, REO Field Work","[""https://www.facebook.com/pages/Superior-Mortgage-Services/160917380639162""]",4,,"Smartphone, transportation",Yes,Net 30-45 days,Work orders and vendor dispatch,Moderate to High,Vendor registration via site,Vendor management portal,Contractor supplied,[BBB profile not readily found],[Appears to be a regional property preservation/inspection company focused on Florida],[Use vendor portal link or contact info on website],Background Check clearance,,,2025-12-11 20:47:00.522071+00,2026-01-11 19:32:18.775889+00,"[""Mortgage Field Services, Property Preservation, Inspections""]",,,,4,,,true,superior-mortgage-services,,,,,27.893008,-82.694884,"4590 Ulmerton Rd, Suite 104, Clearwater, FL 33762",true,Pinellas (Pinellas County),
d0189987-d274-49ca-a535-cf254f7282a9,Venture Underwriting LLC,https://ventureunderwriting.com/,(888) 233-7804,info@ventureunderwriting.com,,https://ventureunderwriting.com/wp-content/uploads/insurance-inspections-buffalo-venture-underwriting-logo.jpg,https://ventureunderwriting.com/contact-us/#,National,2012,Small,Private,Insurance,Full suite of personal and commercial lines insurance inspection and survey services.,,2.8,,Reliable transportationsmartphone or tabletinternet accessmeasuring devicesladder,TRUE,Bi-weekly,Assignments dispatched via an online platform or direct email,Variable,Inquire via the Contact Us page on their website,Web-based inspection management website and a proprietary or customized mobile application,,,An insurance inspection company offering a comprehensive range of field and virtual underwriting survey services.,careers@ventureunderwriting.com,Background check requiredFAA Part 107 Remote Pilot Certificate (for drone pilots),$39-$50/inspection,,2025-12-11 20:47:00.522071+00,2026-01-11 19:32:18.775889+00,"[""Field Services""]",50,39,/inspection,2.8,,,false,venture-underwriting-llc,,,,,33.980927,-84.348046,"365 Northridge Rd, Suite 400, Atlanta, GA 30350",true,Fulton (Fulton County),
d028da87-6e45-434c-bd58-159ac3859da4,Field Group Inspections,https://fgiservices.com/,(224) 207-7066,support@fgiservices.com,,https://fgiservices.com/wp-content/uploads/2018/10/LOGO1-e1538820538897.jpg,https://fgiservices.com/contact-us/,Unknwn,,,,Real EstateField Services,,[],4,,,,,,,,,,,,,,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Property Inspection"",""Field Services""]",,,,4,Field ServicesInspections,,false,field-group-inspections,,,,,42.28947,-87.957724,"Libertyville, IL 60048",true,TIGER/Line® dataset from the US Census Bureau,
d04edb03-fd43-4e8d-bd13-15f2bcc96d72,Signature Companies,https://www.signaturecompanies.com/,(800) 928-7973,support@signaturecompanies.com,"Signature Companies provides expert construction services, property maintenance, and restoration solutions nationwide across commercial and residential projects.","https://static.wixstatic.com/media/d05d9c_894ea73ba77f4036b8b52c804da1b7e8~mv2.png/v1/fill/w_259,h_39,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Companies%20-%20Full%20Color%20-%20Horizontal_4x.png",https://www.signaturecompanies.com/careers/,Nationwide,1977,1001–5000,Private,"Construction, Property Services","Restoration, Renovation, Facility Maintenance","{""linkedin"": ""https://www.linkedin.com/company/signature-companies""}",2.5,,"Transportation, construction tools",Yes,,Internal project coordination,High,Careers application and onboarding,Project management platforms,Company provided (role dependent),,,Talent Acquisition via careers portal,,,,2025-12-11 20:47:00.522071+00,2026-01-11 19:32:18.775889+00,"[""Construction Services, Property & Facility Maintenance""]",,,,2.5,,,true,signature-companies,,,,,38.781979,-77.561709,"6890 Wellington Rd, Manassas, VA 20109",true,TIGER/Line® from the US Census Bureau,
d10e70b6-14b2-47f4-b9d1-4f93fd20fcf8,LSCG,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Field Services""]",,,,,,,false,lscg,,,,,0,0,,true,,
d2463c33-c660-4c66-a66d-8e56470a95f4,"Field Asset Reporting, LLC",https://www.farinspections.com/,866-664-9312,info@farinspections.com,"Field Asset Reporting (FAR Inspections) is a mortgage field inspection services company providing visual and condition inspections, occupancy verification, and associated property fieldwork across multiple states.",,https://www.farinspections.com/career,Multi-State,2011,,Private,Mortgage Field Services,"Property Condition Inspections, Occupancy Verification, Bankruptcy Inspections",,,,,,,,,Careers application via site,,,Not BBB Accredited,,,,,,2025-12-12 05:37:47.376203+00,2026-01-11 19:32:18.775889+00,"[""Property Inspections, Field Services""]",,,,,,,true,field-asset-reporting-llc,,,,,39.525749,-119.813051,"P.O. Box 17113, Reno, NV 89511",,TIGER/Line® dataset from the US Census Bureau,
d3bb7cb3-6f9b-467b-884d-5b368732fb02,Carco Group,https://www.carcogroup.com/,(877) 214-5496,inspections@carcogroup.com,"CARCO protects insurance carriers and consumers through its advanced Mobile AI technology platforms engineered to identify and prevent risk events and fraudulent activities that can expose companies and their bottom lines in highly competitive and challenging environments.
",https://www.carcogroup.com/sites/carco.com/themes/carco/CARCO_a%20Cisive%20company2021.svg,https://onboard.carcogroup.com/,National,1977,Small,Private,Insurance,Leading provider of automotive pre-insurance inspection services,"[""https://www.linkedin.com/company/carco""""http://Not Found""""http://Not Found""]",3,,Reliable transportationdigital camera or smartphone with high-quality camera and GPSinternet accesscomputer/tablet,TRUE,,Assignments dispatched through Carco's online agent portal.,Variable,Online application via agent portal.,Proprietary web-based agent portal,Contractor-supplied,A+,Long-standingmajor national provider of pre-insurance vehicle inspection services.,https://agent.carcogroup.com/Public/BecomeAnAgent.aspx,Background check required,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Property Inspection"",""Appraisal Services""]",,,,3,InspectionsInsurance Inspection,,true,carco-group,,,,,40.896013,-73.146312,"17 Flowerfield, Suite 32, St. James, NY 11780",true,TIGER/Line® from the US Census Bureau,
d50e38c9-250b-46e3-a71b-dd79d933e637,EcoShield Pest Solutions,https://www.ecoshieldpest.com/,,,National pest control company providing residential pest management services through local field technicians and regional service teams.,,https://www.ecoshieldpest.com/careers/,Nationwide,2013,1001–5000,Private,"Pest Control, Residential Services","Residential Pest Control, Termite Services, Field Operations","{""linkedin"": ""https://www.linkedin.com/company/ecoshield-pest-solutions""}",,,"Transportation, mobile device",Yes,,Route-based field assignments,High,"Careers application, background check, paid training",Mobile field service applications,Partial (role dependent),,Top Residential Pest Control Provider,Talent Acquisition via careers portal,State licensing required for technicians,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Pest Control, Field Services, Home Services""]",,,,,,,true,ecoshield-pest-solutions,,,,,33.284425,-111.783663,"275 E. Rivulon Blvd, Suite 106, Gilbert, AZ 85297",true,City of Gilbert,
d55591ba-7840-4393-ad00-1a7a52aa7f6c,Ellis Mystery Shopping,https://ellismysteryshopperjobs.com/,(866) 472-2345,shoppersupport@gracehill.com,,https://ellismysteryshopperjobs.com/wp-content/uploads/2019/08/ellis-large.png,https://ellismysteryshopperjobs.com/mysteryshoppers/,National,,,,Real Estate,,,1.7,,,,,,,,,,,,,,,,2025-11-10 19:19:18.896292+00,2026-01-11 19:32:18.775889+00,"[""Property Inspection"",""Quality Control""]",,,,1.7,Inspections,,false,ellis-mystery-shopping,,,,,32.888014,-96.970209,"1333 Corporate Dr, Suite 266, Irving, TX 75038",true,Dallas,
